
2025-09-29T13:08:28.730Z,NSE:ACC,537220.94,666941.45,24.15
2025-09-29T13:08:28.741Z,NSE:SBIN,1004946.85,1243553.75,23.74
2025-09-29T13:08:28.755Z,NSE:TCS,1420431.17,1830968.57,28.90
2025-09-29T13:08:28.757Z,NSE:ACC,625627.95,810713.74,29.58
2025-09-29T13:08:28.759Z,NSE:SBIN,1138822.53,1401255.42,23.04
2025-09-29T13:08:28.762Z,NSE:ACC,810713.74,982383.98,21.18
2025-09-29T13:08:28.789Z,NSE:SBIN,1401255.42,1729200.45,23.40
2025-09-29T13:08:28.795Z,NSE:TCS,1835549.90,2311639.84,25.94
2025-09-29T13:08:28.809Z,NSE:INFY,1122707.39,1448925.53,29.06
2025-09-29T13:08:28.828Z,NSE:ACC,982383.98,1273040.83,29.59
2025-09-29T13:08:28.839Z,NSE:SBIN,1729200.45,2167146.04,25.33
2025-09-29T13:08:28.841Z,NSE:ACC,1273040.83,1546240.91,21.46
2025-09-29T13:08:28.845Z,NSE:INFY,1370674.24,1659508.30,21.07
2025-09-29T13:08:28.857Z,NSE:TCS,2006911.52,2302095.15,14.71
2025-09-29T13:08:28.860Z,NSE:SBIN,2167146.04,2738431.47,26.36
2025-09-29T13:08:28.870Z,NSE:ACC,1540334.65,1798979.56,16.79
2025-09-29T13:08:28.894Z,NSE:INFY,1531227.83,1881549.58,22.88
2025-09-29T13:08:28.903Z,NSE:SBIN,2745622.09,3539914.60,28.93
2025-09-29T13:08:28.912Z,NSE:SBIN,3539914.60,4018260.16,13.51
2025-09-29T13:08:28.927Z,NSE:ACC,1780971.26,2161530.17,21.37
2025-09-29T13:08:28.941Z,NSE:INFY,1881549.58,2184442.25,16.10
2025-09-29T13:08:28.963Z,NSE:TCS,2088522.04,2653848.50,27.07
2025-09-29T13:08:29.009Z,NSE:SBIN,3728591.01,4388241.72,17.69
2025-09-29T13:08:29.029Z,NSE:SBIN,4388241.72,5096031.03,16.13
2025-09-29T13:08:29.075Z,NSE:TCS,2885452.80,3304976.74,14.54
2025-09-29T13:08:29.091Z,NSE:TCS,3414229.41,3889055.43,13.91
2025-09-29T13:08:29.094Z,NSE:TCS,3730051.24,4812619.78,29.02
2025-09-29T13:08:29.096Z,NSE:ACC,2019655.01,2498235.42,23.70
2025-09-29T13:08:29.111Z,NSE:TCS,4423939.40,5180853.86,17.11
2025-09-29T13:08:29.113Z,NSE:TCS,5180853.86,5762139.01,11.22
2025-09-29T13:08:29.137Z,NSE:TCS,6057850.81,7408394.35,22.29
2025-09-29T13:08:29.159Z,NSE:SBIN,5055817.28,6239373.36,23.41
2025-09-29T13:08:29.161Z,NSE:ACC,2498235.42,2890179.18,15.69
2025-09-29T13:08:29.204Z,NSE:SBIN,6239373.36,7981997.52,27.93
2025-09-29T13:08:29.226Z,NSE:ACC,2890179.18,3755800.51,29.95
2025-09-29T13:08:29.303Z,NSE:TCS,7929655.65,10144338.54,27.93
2025-09-29T13:08:29.305Z,NSE:ACC,3755800.51,4369988.68,16.35
2025-09-29T13:08:29.312Z,NSE:INFY,1965348.24,2476362.78,26.00
2025-09-29T13:08:29.319Z,NSE:INFY,2476362.78,2989773.32,20.73
2025-09-29T13:08:29.328Z,NSE:TCS,9911719.69,11956970.41,20.63
2025-09-29T13:08:29.330Z,NSE:TCS,11956970.41,15111571.37,26.38
2025-09-29T13:08:29.339Z,NSE:SBIN,7981997.52,10340236.36,29.54
2025-09-29T13:08:29.360Z,NSE:SBIN,9499731.58,10683793.40,12.46
2025-09-29T13:08:29.475Z,NSE:SBIN,10683793.40,12176367.81,13.97
2025-09-29T13:08:29.512Z,NSE:INFY,3228695.15,4046351.88,25.32
2025-09-29T13:08:29.537Z,NSE:SBIN,12009186.00,13663593.51,13.78
2025-09-29T13:08:29.556Z,NSE:SBIN,14980270.56,17226113.01,14.99
2025-09-29T13:08:29.562Z,NSE:INFY,4336517.92,5461973.56,25.95
2025-09-29T13:08:29.563Z,NSE:SBIN,17226113.01,20763928.07,20.54
2025-09-29T13:08:29.573Z,NSE:INFY,5461973.56,6765043.70,23.86
2025-09-29T13:08:29.596Z,NSE:ACC,5258508.53,6470051.05,23.04
2025-09-29T13:08:29.622Z,NSE:ACC,6470051.05,7884428.83,21.86
2025-09-29T13:08:29.644Z,NSE:INFY,6765043.70,8692916.24,28.50
2025-09-29T13:08:29.670Z,NSE:ACC,7641188.42,9375083.35,22.69
2025-09-29T13:08:29.672Z,NSE:SBIN,20763928.07,23675561.41,14.02
2025-09-29T13:08:29.674Z,NSE:SBIN,23675561.41,26213812.32,10.72
2025-09-29T13:08:29.680Z,NSE:SBIN,26213812.32,31255743.59,19.23
2025-09-29T13:08:29.712Z,NSE:SBIN,31255743.59,40533085.66,29.68
2025-09-29T13:08:29.725Z,NSE:INFY,9441675.28,11001285.44,16.52
2025-09-29T13:08:29.740Z,NSE:INFY,11138637.58,14255126.30,27.98
2025-09-29T13:08:29.778Z,NSE:INFY,13455664.54,16956868.69,26.02
2025-09-29T13:08:29.794Z,NSE:ACC,9513269.54,11759686.27,23.61
2025-09-29T13:08:29.796Z,NSE:INFY,16956868.69,21573950.67,27.23
2025-09-29T13:08:29.830Z,NSE:TCS,10775426.30,11922568.07,10.65
2025-09-29T13:08:29.846Z,NSE:INFY,21163531.62,27398735.14,29.46
2025-09-29T13:08:29.888Z,NSE:TCS,11922568.07,14607657.58,22.52
2025-09-29T13:08:29.892Z,NSE:ACC,13105590.43,15163326.76,15.70
2025-09-29T13:08:29.896Z,NSE:TCS,15785235.32,18089245.44,14.60
2025-09-29T13:08:29.908Z,NSE:SBIN,41173142.35,51684852.84,25.53
2025-09-29T13:08:29.913Z,NSE:TCS,17696312.09,22001026.15,24.33
2025-09-29T13:08:29.920Z,NSE:INFY,29844484.63,33328539.02,11.67
2025-09-29T13:08:29.924Z,NSE:TCS,22001026.15,27438244.83,24.71
2025-09-29T13:08:29.928Z,NSE:TCS,28661674.20,36108921.71,25.98
2025-09-29T13:08:29.939Z,NSE:SBIN,51684852.84,62016466.83,19.99
2025-09-29T13:08:29.941Z,NSE:INFY,33328539.02,42181482.52,26.56
2025-09-29T13:08:29.943Z,NSE:SBIN,62016466.83,75133831.14,21.15
2025-09-29T13:08:29.957Z,NSE:ACC,14866192.56,16401602.23,10.33
2025-09-29T13:08:29.958Z,NSE:TCS,39268404.01,46787326.87,19.15
2025-09-29T13:08:29.960Z,NSE:ACC,16401602.23,20113397.41,22.63
2025-09-29T13:08:29.971Z,NSE:TCS,46787326.87,53443306.26,14.23
2025-09-29T13:08:29.973Z,NSE:ACC,20113397.41,23337626.36,16.03
2025-09-29T13:08:29.977Z,NSE:ACC,23337626.36,27137695.82,16.28
2025-09-29T13:08:29.984Z,NSE:SBIN,69417513.75,87446255.15,25.97
2025-09-29T13:08:29.993Z,NSE:SBIN,87446255.15,100553411.78,14.99
2025-09-29T13:08:29.994Z,NSE:TCS,58713381.97,70611201.63,20.26
2025-09-29T13:08:29.995Z,NSE:INFY,39813148.60,46520436.89,16.85
2025-09-29T13:08:30.007Z,NSE:ACC,25879276.08,30128140.08,16.42
2025-09-29T13:08:30.009Z,NSE:TCS,73776427.08,82672259.03,12.06
2025-09-29T13:08:30.011Z,NSE:INFY,47948818.98,57363946.92,19.64
2025-09-29T13:08:30.020Z,NSE:TCS,82672259.03,101008418.55,22.18
2025-09-29T13:08:30.026Z,NSE:SBIN,83909773.90,105529436.48,25.77
2025-09-29T13:08:30.029Z,NSE:INFY,57363946.92,74037228.25,29.07
2025-09-29T13:08:30.058Z,NSE:SBIN,97858829.77,120436574.66,23.07
2025-09-29T13:08:30.061Z,NSE:INFY,73666266.89,90941243.09,23.45
2025-09-29T13:08:30.063Z,NSE:INFY,90941243.09,116039132.83,27.60
2025-09-29T13:08:30.074Z,NSE:TCS,93774505.23,114268563.72,21.85
2025-09-29T13:08:30.076Z,NSE:ACC,30930215.19,38644270.06,24.94
2025-09-29T13:08:30.079Z,NSE:TCS,114268563.72,148378163.16,29.85
2025-09-29T13:08:30.090Z,NSE:SBIN,105662643.58,123716229.51,17.09
2025-09-29T13:08:30.096Z,NSE:TCS,144267235.38,177562246.32,23.08
2025-09-29T13:08:30.107Z,NSE:SBIN,123716229.51,152844985.58,23.54
2025-09-29T13:08:30.109Z,NSE:ACC,38609026.39,43273416.43,12.08
2025-09-29T13:08:30.111Z,NSE:INFY,119078562.86,151777121.93,27.46
2025-09-29T13:08:30.112Z,NSE:INFY,151777121.93,168520866.01,11.03
2025-09-29T13:08:30.113Z,NSE:INFY,168520866.01,216186334.97,28.28
2025-09-29T13:08:30.122Z,NSE:ACC,43273416.43,48446716.77,11.95
2025-09-29T13:08:30.127Z,NSE:ACC,48446716.77,61245881.23,26.42
2025-09-29T13:08:30.129Z,NSE:TCS,177562246.32,221576487.75,24.79
2025-09-29T13:08:30.138Z,NSE:SBIN,145579956.98,160674602.27,10.37
2025-09-29T13:08:30.142Z,NSE:TCS,221576487.75,287329980.62,29.68
2025-09-29T13:08:30.145Z,NSE:SBIN,160674602.27,186521181.24,16.09
2025-09-29T13:08:30.147Z,NSE:ACC,61245881.23,76230123.85,24.47
2025-09-29T13:08:30.158Z,NSE:INFY,236930196.54,307859440.38,29.94
2025-09-29T13:08:30.161Z,NSE:ACC,76230123.85,98020523.39,28.59
2025-09-29T13:08:30.175Z,NSE:INFY,307859440.38,352068247.56,14.36
2025-09-29T13:08:30.177Z,NSE:INFY,384953827.21,449012866.47,16.64
2025-09-29T13:08:30.179Z,NSE:SBIN,176858436.31,223693292.16,26.48
2025-09-29T13:08:30.192Z,NSE:INFY,467123704.48,564019908.88,20.74
2025-09-29T13:08:30.212Z,NSE:SBIN,244981290.31,281747731.63,15.01
2025-09-29T13:08:30.224Z,NSE:TCS,284484677.20,347619458.28,22.19
2025-09-29T13:08:30.237Z,NSE:INFY,564019908.88,714668921.61,26.71
2025-09-29T13:08:30.243Z,NSE:ACC,108851040.03,129944522.46,19.38
2025-09-29T13:08:30.246Z,NSE:INFY,714668921.61,854674951.53,19.59
2025-09-29T13:08:30.260Z,NSE:ACC,143540349.18,184405443.98,28.47
2025-09-29T13:08:30.273Z,NSE:ACC,201809705.64,237910633.26,17.89
2025-09-29T13:08:30.275Z,NSE:TCS,359103949.61,426998965.76,18.91
2025-09-29T13:08:30.277Z,NSE:INFY,1013566707.89,1230516213.10,21.40
2025-09-29T13:08:30.286Z,NSE:SBIN,321668843.40,374670025.89,16.48
2025-09-29T13:08:30.289Z,NSE:SBIN,374670025.89,419460489.35,11.95
2025-09-29T13:08:30.292Z,NSE:ACC,237910633.26,278718392.01,17.15
2025-09-29T13:08:30.302Z,NSE:INFY,1282386945.73,1487863609.55,16.02
2025-09-29T13:08:30.304Z,NSE:TCS,380279674.54,489679621.25,28.77
2025-09-29T13:08:30.309Z,NSE:ACC,244598330.68,303521245.34,24.09
2025-09-29T13:08:30.312Z,NSE:ACC,303521245.34,393187452.33,29.54
2025-09-29T13:08:30.313Z,NSE:INFY,1704352327.95,1956672998.93,14.80
2025-09-29T13:08:30.326Z,NSE:INFY,1816808297.62,2106334337.38,15.94
2025-09-29T13:08:30.327Z,NSE:INFY,2106334337.38,2526241762.98,19.94
2025-09-29T13:08:30.329Z,NSE:TCS,461987276.59,582422251.47,26.07
2025-09-29T13:08:30.338Z,NSE:TCS,582422251.47,712240799.09,22.29
2025-09-29T13:08:30.340Z,NSE:TCS,766225860.74,893234226.17,16.58
2025-09-29T13:08:30.351Z,NSE:INFY,2694022881.93,3474034784.16,28.95
2025-09-29T13:08:30.354Z,NSE:INFY,3474034784.16,3901223207.82,12.30
2025-09-29T13:08:30.355Z,NSE:INFY,3901223207.82,4690374448.91,20.23
2025-09-29T13:08:30.360Z,NSE:ACC,458919721.28,569106190.53,24.01
2025-09-29T13:08:30.363Z,NSE:INFY,3804536016.58,4279916392.85,12.50
2025-09-29T13:08:30.371Z,NSE:TCS,927031467.28,1022049995.37,10.25
2025-09-29T13:08:30.372Z,NSE:SBIN,416507663.16,458240757.24,10.02
2025-09-29T13:08:30.379Z,NSE:ACC,518297218.58,622668892.91,20.14
2025-09-29T13:08:30.385Z,NSE:ACC,622668892.91,761213670.36,22.25
2025-09-29T13:08:30.387Z,NSE:INFY,4279916392.85,5343065230.42,24.84
2025-09-29T13:08:30.388Z,NSE:SBIN,444760984.16,560035657.50,25.92
2025-09-29T13:08:30.390Z,NSE:TCS,1055228434.07,1298747648.05,23.08
2025-09-29T13:08:30.404Z,NSE:SBIN,545249191.12,683158578.37,25.29
2025-09-29T13:08:30.410Z,NSE:ACC,774721380.40,964494037.58,24.50
2025-09-29T13:08:30.420Z,NSE:ACC,964494037.58,1206818229.95,25.12
2025-09-29T13:08:30.424Z,NSE:TCS,1274595276.70,1490307180.10,16.92
2025-09-29T13:08:30.427Z,NSE:TCS,1395125105.96,1801174280.70,29.10
2025-09-29T13:08:30.429Z,NSE:TCS,1801174280.70,2224762304.83,23.52
2025-09-29T13:08:30.438Z,NSE:SBIN,683158578.37,783013812.63,14.62
2025-09-29T13:08:30.440Z,NSE:INFY,5115590581.20,6286866312.72,22.90
2025-09-29T13:08:30.444Z,NSE:INFY,6286866312.72,7361240660.42,17.09
2025-09-29T13:08:30.455Z,NSE:ACC,1227280183.04,1352354528.48,10.19
2025-09-29T13:08:30.458Z,NSE:ACC,1352354528.48,1722237530.09,27.35
2025-09-29T13:08:30.459Z,NSE:ACC,1722237530.09,2133906137.15,23.90
2025-09-29T13:08:30.461Z,NSE:SBIN,730453876.30,913332637.07,25.04
2025-09-29T13:08:30.468Z,NSE:SBIN,913332637.07,1093725790.58,19.75
2025-09-29T13:08:30.475Z,NSE:INFY,6853692611.70,7694799833.91,12.27
2025-09-29T13:08:30.484Z,NSE:ACC,2204385978.44,2703264879.31,22.63
2025-09-29T13:08:30.488Z,NSE:INFY,7694799833.91,8866366764.12,15.23
2025-09-29T13:08:30.490Z,NSE:INFY,8866366764.12,11177805949.46,26.07
2025-09-29T13:08:30.493Z,NSE:ACC,2703264879.31,3306261189.23,22.31
2025-09-29T13:08:30.495Z,NSE:INFY,11177805949.46,14288452030.79,27.83
2025-09-29T13:08:30.508Z,NSE:ACC,3636646034.20,4293751851.22,18.07
2025-09-29T13:08:30.518Z,NSE:TCS,2400304925.19,2769349348.91,15.37
2025-09-29T13:08:30.523Z,NSE:TCS,2769349348.91,3104522733.47,12.10
2025-09-29T13:08:30.526Z,NSE:ACC,4293751851.22,4884818130.98,13.77
2025-09-29T13:08:30.535Z,NSE:INFY,14202055554.70,18054367455.51,27.13
2025-09-29T13:08:30.539Z,NSE:TCS,3333167871.81,4309689250.26,29.30
2025-09-29T13:08:30.541Z,NSE:INFY,18054367455.51,21753520849.18,20.49
2025-09-29T13:08:30.542Z,NSE:SBIN,987919078.49,1194545193.02,20.92
2025-09-29T13:08:30.544Z,NSE:INFY,20998452642.10,23413772544.15,11.50
2025-09-29T13:08:30.545Z,NSE:SBIN,1194545193.02,1463122498.90,22.48
2025-09-29T13:08:30.546Z,NSE:ACC,4551293969.50,5874926184.71,29.08
2025-09-29T13:08:30.555Z,NSE:TCS,4424683280.58,5090512606.86,15.05
2025-09-29T13:08:30.558Z,NSE:SBIN,1463122498.90,1796521972.07,22.79
2025-09-29T13:08:30.559Z,NSE:INFY,23413772544.15,29042296666.41,24.04
2025-09-29T13:08:30.561Z,NSE:INFY,29042296666.41,33766571805.41,16.27
2025-09-29T13:08:30.566Z,NSE:TCS,5689757228.29,6922735703.09,21.67
2025-09-29T13:08:30.571Z,NSE:SBIN,1796521972.07,2093774705.72,16.55
2025-09-29T13:08:30.575Z,NSE:TCS,7055507731.74,7975918056.30,13.05
2025-09-29T13:08:30.575Z,NSE:ACC,5874926184.71,6998893496.08,19.13
2025-09-29T13:08:30.577Z,NSE:ACC,6998893496.08,9064901342.03,29.52
2025-09-29T13:08:30.579Z,NSE:SBIN,2231553797.02,2658274349.25,19.12
2025-09-29T13:08:30.587Z,NSE:ACC,10104613870.26,12697699089.54,25.66
2025-09-29T13:08:30.594Z,NSE:INFY,31048307808.63,35981025997.85,15.89
2025-09-29T13:08:30.596Z,NSE:TCS,7821410986.67,9813323973.96,25.47
2025-09-29T13:08:30.607Z,NSE:ACC,13813731031.62,15543064506.68,12.52
2025-09-29T13:08:30.609Z,NSE:INFY,41072480339.93,50815421292.00,23.72
2025-09-29T13:08:30.610Z,NSE:INFY,50815421292.00,63374413553.09,24.71
2025-09-29T13:08:30.620Z,NSE:ACC,15098256618.77,18463207256.01,22.29
2025-09-29T13:08:30.622Z,NSE:SBIN,3025450262.72,3647234117.26,20.55
2025-09-29T13:08:30.625Z,NSE:SBIN,3649575481.52,4612986602.56,26.40
2025-09-29T13:08:30.635Z,NSE:TCS,10741662580.69,13296761817.15,23.79
2025-09-29T13:08:30.639Z,NSE:INFY,74688757052.73,95113883449.16,27.35
2025-09-29T13:08:30.641Z,NSE:ACC,18463207256.01,20320852863.40,10.06
